	0	1	2	3	4	5	6	7	8	9	10	11
A0A166NK37.1/19-200	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NXY8@4751|Fungi	3QSRY@4890|Ascomycota	216ZN@147550|Sordariomycetes	3TE7D@5125|Hypocreales	3G04C@34397|Clavicipitaceae				3G04C@34397|Clavicipitaceae
A0A067BTT5.1/64-271	28KCC@1|root	2QSTB@2759|Eukaryota										2QSTB@2759|Eukaryota
A0A6A3H6F4.1/66-270	28KCC@1|root	2QSTB@2759|Eukaryota	3QF60@4776|Peronosporales									3QF60@4776|Peronosporales
A0A6P8IXP5.1/110-292	KOG3544@1|root	KOG3544@2759|Eukaryota	3ADZC@33154|Opisthokonta									3ADZC@33154|Opisthokonta
A0A024FZ14.1/78-283	28KCC@1|root	2QSTB@2759|Eukaryota										2QSTB@2759|Eukaryota
A0A7J8VK25.1/177-362	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta								3GD2R@35493|Streptophyta
A0A2K3CX80.1/85-269	KOG1565@1|root	KOG1565@2759|Eukaryota	37UAW@33090|Viridiplantae									37UAW@33090|Viridiplantae
A0A0L6VTF1.1/120-355	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3V15M@5204|Basidiomycota							3V15M@5204|Basidiomycota
A0A8T1X2G8.1/53-259	28KCC@1|root	2QSTB@2759|Eukaryota	3QF60@4776|Peronosporales									3QF60@4776|Peronosporales
A0A066UUQ3.1/1-139	29DZU@1|root	2S31Y@2759|Eukaryota	39XPJ@33154|Opisthokonta	3P194@4751|Fungi	3QTFF@4890|Ascomycota	217K8@147550|Sordariomycetes	3UBG5@5139|Sordariales	3UHGH@5148|Sordariaceae				3UHGH@5148|Sordariaceae
A0A6A3DNP7.1/66-270	28KCC@1|root	2QSTB@2759|Eukaryota	3QF60@4776|Peronosporales									3QF60@4776|Peronosporales
A0A6G0K2D7.1/66-270	28KCC@1|root	2QSTB@2759|Eukaryota	3QF60@4776|Peronosporales									3QF60@4776|Peronosporales
A0A8T1WL70.1/57-261	2CZT1@1|root	2SBJP@2759|Eukaryota	3Q7PV@4776|Peronosporales									3Q7PV@4776|Peronosporales
A0A167RCQ6.1/165-378	28I5G@1|root	2QU7D@2759|Eukaryota	38DZ0@33154|Opisthokonta	3P17B@4751|Fungi	3QS74@4890|Ascomycota							3QS74@4890|Ascomycota
A0A183BKG6.1/2-169	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	40FEA@6231|Nematoda	1KY3W@119089|Chromadorea	40XFN@6236|Rhabditida				40XFN@6236|Rhabditida
A0A5B0MIJ7.1/247-426	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3V15M@5204|Basidiomycota							3V15M@5204|Basidiomycota
A0A425CIB3.1/57-260	2D0XE@1|root	2SFWB@2759|Eukaryota	3Q8J9@4776|Peronosporales									3Q8J9@4776|Peronosporales
A0A3M6VVA3.1/57-260	2D0XE@1|root	2SFWB@2759|Eukaryota	3Q8J9@4776|Peronosporales									3Q8J9@4776|Peronosporales
A0A3M6VTR1.1/57-258	2CZT1@1|root	2SBJP@2759|Eukaryota	3Q7PV@4776|Peronosporales									3Q7PV@4776|Peronosporales
A0A091P9Q0.1/84-299	2CMS5@1|root	2QRNA@2759|Eukaryota	39R7T@33154|Opisthokonta	3BG6W@33208|Metazoa	3CW4D@33213|Bilateria	48A02@7711|Chordata	48W7F@7742|Vertebrata	4GNM6@8782|Aves				4GNM6@8782|Aves
W6XMF7.1/56-204	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0PT@4751|Fungi	3QTI0@4890|Ascomycota	204FN@147541|Dothideomycetes						204FN@147541|Dothideomycetes
A0A485LJ45.1/68-275	29DZU@1|root	2S31Y@2759|Eukaryota										2S31Y@2759|Eukaryota
V9FDQ9.1/109-311	28KCC@1|root	2QSTB@2759|Eukaryota	3QCZS@4776|Peronosporales									3QCZS@4776|Peronosporales
W2LF44.1/109-311	28KCC@1|root	2QSTB@2759|Eukaryota	3QCZS@4776|Peronosporales									3QCZS@4776|Peronosporales
W2REJ1.1/109-311	28KCC@1|root	2QSTB@2759|Eukaryota	3QCZS@4776|Peronosporales									3QCZS@4776|Peronosporales
W2ZM87.1/109-311	28KCC@1|root	2QSTB@2759|Eukaryota	3QCZS@4776|Peronosporales									3QCZS@4776|Peronosporales
A0A081AHF5.1/109-311	28KCC@1|root	2QSTB@2759|Eukaryota	3QCZS@4776|Peronosporales									3QCZS@4776|Peronosporales
W2H2U7.1/109-311	28KCC@1|root	2QSTB@2759|Eukaryota	3QCZS@4776|Peronosporales									3QCZS@4776|Peronosporales
W2X949.1/109-311	28KCC@1|root	2QSTB@2759|Eukaryota	3QCZS@4776|Peronosporales									3QCZS@4776|Peronosporales
A0A4W4EYB3.1/112-331	2CMS5@1|root	2QRNA@2759|Eukaryota	39R7T@33154|Opisthokonta	3BG6W@33208|Metazoa	3CW4D@33213|Bilateria	484X9@7711|Chordata	491XK@7742|Vertebrata	49SQZ@7898|Actinopterygii				49SQZ@7898|Actinopterygii
A0A0W8BY92.1/109-311	28KCC@1|root	2QSTB@2759|Eukaryota	3QCZS@4776|Peronosporales									3QCZS@4776|Peronosporales
A0A2I0MT65.1/183-387	2CMS5@1|root	2QRNA@2759|Eukaryota	39R7T@33154|Opisthokonta	3BG6W@33208|Metazoa	3CW4D@33213|Bilateria	48A02@7711|Chordata	48W7F@7742|Vertebrata	4GNM6@8782|Aves				4GNM6@8782|Aves
A0A210R2R4.1/210-380	2CMMT@1|root	2QQWC@2759|Eukaryota	3AF02@33154|Opisthokonta	3CP4R@33208|Metazoa	3E58Z@33213|Bilateria	40RD4@6231|Nematoda	1M8HF@119089|Chromadorea	40YIC@6236|Rhabditida				40YIC@6236|Rhabditida
A0A8H5BWS2.1/26-155	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3V15M@5204|Basidiomycota	226DN@155619|Agaricomycetes	3W87R@5338|Agaricales					3W87R@5338|Agaricales
A0A4Q4ZZ25.1/112-249	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NXY8@4751|Fungi								3NXY8@4751|Fungi
A0A8T1VCN1.1/57-260	2CZT1@1|root	2SBJP@2759|Eukaryota	3Q7PV@4776|Peronosporales									3Q7PV@4776|Peronosporales
A0A8H7XAK3.1/16-232	COG2304@1|root	COG2304@2|Bacteria	1GBBJ@1117|Cyanobacteria									1GBBJ@1117|Cyanobacteria
A0A7Y6A0K8.1/42-218	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria									2GJRP@201174|Actinobacteria
A0A6A3QF27.1/58-263	2CZT1@1|root	2SBJP@2759|Eukaryota	3Q7PV@4776|Peronosporales									3Q7PV@4776|Peronosporales
A0A1Y1Z5B8.1/63-216	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3NXHW@4751|Fungi								3NXHW@4751|Fungi
A0A7C8PLB1.1/166-383	28UM2@1|root	2RYJI@2759|Eukaryota	39SPN@33154|Opisthokonta	3NZ79@4751|Fungi	3QUC2@4890|Ascomycota							3QUC2@4890|Ascomycota
A0A409XK29.1/82-277	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3P1MK@4751|Fungi	3QR9H@4890|Ascomycota							3QR9H@4890|Ascomycota
A0A2U1Q1V5.1/191-390	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GN68@35493|Streptophyta	44UN8@71274|asterids							44UN8@71274|asterids
A0A0L8FGF3.1/189-360	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria	41CBY@629295|Streptomyces griseus group								41CBY@629295|Streptomyces griseus group
A0A1V9ZFX4.1/52-255	28KCC@1|root	2QSTB@2759|Eukaryota										2QSTB@2759|Eukaryota
A0A6G0QBV8.1/58-263	2CZT1@1|root	2SBJP@2759|Eukaryota	3Q7PV@4776|Peronosporales									3Q7PV@4776|Peronosporales
A0A5C6SV97.1/125-261	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0PT@4751|Fungi	3QTI0@4890|Ascomycota	204FN@147541|Dothideomycetes						204FN@147541|Dothideomycetes
A0A225AUA1.1/87-245	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3NXHW@4751|Fungi	3QR9K@4890|Ascomycota							3QR9K@4890|Ascomycota
A0A6G0XR43.1/116-315	29DZU@1|root	2S31Y@2759|Eukaryota										2S31Y@2759|Eukaryota
A0A3M7JBC9.1/97-229	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QNCN@4890|Ascomycota	1ZZAY@147541|Dothideomycetes	3MGBX@451867|Dothideomycetidae					3MGBX@451867|Dothideomycetidae
A0A6A3VZF6.1/58-263	2CZT1@1|root	2SBJP@2759|Eukaryota	3Q7PV@4776|Peronosporales									3Q7PV@4776|Peronosporales
B6HTY5.1/116-329	28I5G@1|root	2QU7D@2759|Eukaryota	38DZ0@33154|Opisthokonta	3P17B@4751|Fungi	3QS74@4890|Ascomycota							3QS74@4890|Ascomycota
H0EUG3.1/3-141	2EDVI@1|root	2SJDZ@2759|Eukaryota	3AHAB@33154|Opisthokonta	3PCAJ@4751|Fungi	3RKYN@4890|Ascomycota							3RKYN@4890|Ascomycota
A0A0C4F9W5.1/112-292	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3V15M@5204|Basidiomycota							3V15M@5204|Basidiomycota
A0A176W8E6.1/223-438	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3KS9W@4447|Liliopsida	3IAHE@38820|Poales						3IAHE@38820|Poales
A0A7H8QRN6.1/52-246	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria									2GJRP@201174|Actinobacteria
A0A4P9XG75.1/66-235	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria									2GJRP@201174|Actinobacteria
A0A420MDB7.1/71-206	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3NYT3@4751|Fungi	3R0V9@4890|Ascomycota	2147S@147550|Sordariomycetes	3TSEA@5125|Hypocreales	1FKQ0@110618|Nectriaceae				1FKQ0@110618|Nectriaceae
Q7PCK9.1/183-402	2CMS5@1|root	2QRNA@2759|Eukaryota	39R7T@33154|Opisthokonta	3BG6W@33208|Metazoa	3CW4D@33213|Bilateria	484X9@7711|Chordata	491XK@7742|Vertebrata	3JDSC@40674|Mammalia	4J3KF@91561|Cetartiodactyla			4J3KF@91561|Cetartiodactyla
F6QQ72.2/1-169	2981X@1|root	2RF2C@2759|Eukaryota	38VHU@33154|Opisthokonta	3C1SP@33208|Metazoa	3DH6G@33213|Bilateria							3DH6G@33213|Bilateria
G5AB88.1/58-258	2CZT1@1|root	2SBJP@2759|Eukaryota	3Q7PV@4776|Peronosporales									3Q7PV@4776|Peronosporales
A0A5D2CAK1.1/210-368	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta								3GD2R@35493|Streptophyta
A0A1I8AZD9.1/73-253	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	40FEA@6231|Nematoda	1KY3W@119089|Chromadorea	40XFN@6236|Rhabditida				40XFN@6236|Rhabditida
A0A0A0B9F3.1/39-229	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria									2GJRP@201174|Actinobacteria
A0A4Y3KUD1.1/39-229	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria									2GJRP@201174|Actinobacteria
A0ST51.1/42-220	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	3M3IE@4447|Liliopsida	3IBZJ@38820|Poales						3IBZJ@38820|Poales
A0A397BYR1.1/6-220	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
W9WFR8.1/7-210	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QNCN@4890|Ascomycota	20BAQ@147545|Eurotiomycetes						20BAQ@147545|Eurotiomycetes
A0A368GAW7.1/2-156	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	40FEA@6231|Nematoda	1KY3W@119089|Chromadorea	40XFN@6236|Rhabditida				40XFN@6236|Rhabditida
A0A0B7FR21.1/1-158	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3V15M@5204|Basidiomycota	226DN@155619|Agaricomycetes	3H10G@355688|Agaricomycetes incertae sedis					3H10G@355688|Agaricomycetes incertae sedis
A0A544YI29.1/73-238	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria	4EBHS@85010|Pseudonocardiales								4EBHS@85010|Pseudonocardiales
A0A397AZ25.1/19-233	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
A0A2K0WSM3.1/11-139	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	3TIAP@5125|Hypocreales	1FQY9@110618|Nectriaceae				1FQY9@110618|Nectriaceae
A0A4Q4VWY3.1/363-511	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0PT@4751|Fungi	3QTI0@4890|Ascomycota	219EU@147550|Sordariomycetes						219EU@147550|Sordariomycetes
A0A024URD5.1/67-271	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
A0A7C8UE72.1/230-397	2981X@1|root	2RF2C@2759|Eukaryota	39X7B@33154|Opisthokonta	3NVJK@4751|Fungi	3QQ1N@4890|Ascomycota							3QQ1N@4890|Ascomycota
A0A067BUS0.1/66-273	28KCC@1|root	2QSTB@2759|Eukaryota										2QSTB@2759|Eukaryota
A0A418E6Z8.1/6-220	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
A0A3R6WTM7.1/6-220	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
A0A662XDT2.1/57-261	2D0XE@1|root	2SFWB@2759|Eukaryota	3Q8J9@4776|Peronosporales									3Q8J9@4776|Peronosporales
A0A8T1WP09.1/67-272	2CVEJ@1|root	2RRW0@2759|Eukaryota	3QC3H@4776|Peronosporales									3QC3H@4776|Peronosporales
A0A0V1I3Y0.1/186-366	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	40D73@6231|Nematoda						40D73@6231|Nematoda
A0A418AJY7.1/158-368	29DZU@1|root	2S31Y@2759|Eukaryota										2S31Y@2759|Eukaryota
A0A5J5NCV8.1/199-357	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta								3GD2R@35493|Streptophyta
A0A2K3MW33.1/36-202	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	4JF61@91835|fabids							4JF61@91835|fabids
A0A2P4WXD3.1/72-274	28KCC@1|root	2QSTB@2759|Eukaryota	3QCZS@4776|Peronosporales									3QCZS@4776|Peronosporales
A0A8H5L8N0.1/76-380	28UM2@1|root	2S1EE@2759|Eukaryota	39XKP@33154|Opisthokonta	3NZUW@4751|Fungi	3QS29@4890|Ascomycota	21EP8@147550|Sordariomycetes	3TSKN@5125|Hypocreales	1FZ4X@110618|Nectriaceae				1FZ4X@110618|Nectriaceae
A0A833W147.1/21-196	2CS0B@1|root	2R9W4@2759|Eukaryota	3Q8KI@4776|Peronosporales									3Q8KI@4776|Peronosporales
A0A0C2GX57.1/2-156	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	40FEA@6231|Nematoda	1KY3W@119089|Chromadorea	40XFN@6236|Rhabditida				40XFN@6236|Rhabditida
A0A397CWG7.1/6-220	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
A0A397DFP7.1/6-220	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
A0A4Z1HF13.1/6-135	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3NXHW@4751|Fungi	3QR9K@4890|Ascomycota							3QR9K@4890|Ascomycota
A0A397EQT5.1/6-220	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
F0W5B3.1/100-305	28KCC@1|root	2QSTB@2759|Eukaryota										2QSTB@2759|Eukaryota
A0A8H5LTK0.1/99-261	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3P1MK@4751|Fungi	3QR9H@4890|Ascomycota							3QR9H@4890|Ascomycota
A0A367L1Z1.1/78-288	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NXY8@4751|Fungi	3QSRY@4890|Ascomycota	216ZN@147550|Sordariomycetes	3TE7D@5125|Hypocreales					3TE7D@5125|Hypocreales
A0A0C9ZMD3.1/33-226	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3V4N9@5204|Basidiomycota	2275P@155619|Agaricomycetes						2275P@155619|Agaricomycetes
A0A0K0CUW5.1/258-372	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3BYPD@33208|Metazoa	3DE3V@33213|Bilateria	40FFI@6231|Nematoda	1KXJA@119089|Chromadorea	40UC9@6236|Rhabditida				40UC9@6236|Rhabditida
A0A3R7CD36.1/19-233	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
A0A8C8DYH4.1/174-288	2CMS5@1|root	2QRNA@2759|Eukaryota	39R7T@33154|Opisthokonta	3BG6W@33208|Metazoa	3CW4D@33213|Bilateria	484X9@7711|Chordata	491XK@7742|Vertebrata	49SQZ@7898|Actinopterygii				49SQZ@7898|Actinopterygii
A0A1V9ZS86.1/56-263	28KCC@1|root	2QSTB@2759|Eukaryota										2QSTB@2759|Eukaryota
A0A1E1KRX9.1/16-232	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QNCN@4890|Ascomycota	20BAQ@147545|Eurotiomycetes						20BAQ@147545|Eurotiomycetes
A0A225X3J0.1/75-277	28KCC@1|root	2QSTB@2759|Eukaryota	3QCZS@4776|Peronosporales									3QCZS@4776|Peronosporales
F0W3J2.1/143-348	28KCC@1|root	2QSTB@2759|Eukaryota										2QSTB@2759|Eukaryota
A0A067BLZ4.1/339-506	2CY4D@1|root	2S1Y6@2759|Eukaryota										2S1Y6@2759|Eukaryota
A0A2G9TYZ8.1/2-154	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	40FEA@6231|Nematoda	1KY3W@119089|Chromadorea	40ZI6@6236|Rhabditida				40ZI6@6236|Rhabditida
A0A6A6TSU5.1/63-276	28J2M@1|root	2QRET@2759|Eukaryota	3AIVZ@33154|Opisthokonta	3PCVX@4751|Fungi	3RMP1@4890|Ascomycota	21RI3@147550|Sordariomycetes	3UABV@5139|Sordariales					3UABV@5139|Sordariales
A0A4Y7SJT0.1/77-266	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3V15M@5204|Basidiomycota	226DN@155619|Agaricomycetes	3W87R@5338|Agaricales					3W87R@5338|Agaricales
A0A6G0MHQ7.1/56-234	2D0XE@1|root	2SFWB@2759|Eukaryota	3Q8J9@4776|Peronosporales									3Q8J9@4776|Peronosporales
A0A4P9XJ34.1/59-235	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria									2GJRP@201174|Actinobacteria
A0A409XHP2.1/67-228	2E2BV@1|root	2S9JT@2759|Eukaryota	3A4V7@33154|Opisthokonta	3P363@4751|Fungi	3V6TM@5204|Basidiomycota	229QB@155619|Agaricomycetes	3W7M9@5338|Agaricales					3W7M9@5338|Agaricales
A0A2I2FU62.1/26-199	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3SA4A@5042|Eurotiales					3SA4A@5042|Eurotiales
R1GBS3.1/14-179	KOG2864@1|root	KOG2864@2759|Eukaryota	38DRE@33154|Opisthokonta	3NWTC@4751|Fungi	3QRRD@4890|Ascomycota	1ZZ4C@147541|Dothideomycetes						1ZZ4C@147541|Dothideomycetes
A0A6A6QVZ8.1/23-180	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	203YJ@147541|Dothideomycetes	4KBGA@92860|Pleosporales					4KBGA@92860|Pleosporales
A0A397A491.1/6-210	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
A0A8C7WQP3.1/182-388	2CMS5@1|root	2QRNA@2759|Eukaryota	39R7T@33154|Opisthokonta	3BG6W@33208|Metazoa	3CW4D@33213|Bilateria	484X9@7711|Chordata	491XK@7742|Vertebrata	49SQZ@7898|Actinopterygii				49SQZ@7898|Actinopterygii
A0A4Y7SXX2.1/120-285	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3V15M@5204|Basidiomycota	226DN@155619|Agaricomycetes	3W87R@5338|Agaricales					3W87R@5338|Agaricales
A0A165Q1X9.1/103-301	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3V4N9@5204|Basidiomycota	2275P@155619|Agaricomycetes						2275P@155619|Agaricomycetes
A0A0N8H920.1/109-289	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QNCN@4890|Ascomycota	21701@147550|Sordariomycetes	3TF6S@5125|Hypocreales					3TF6S@5125|Hypocreales
A0A8S3STA5.1/201-348	2D57F@1|root	2SXMQ@2759|Eukaryota	3AT4F@33154|Opisthokonta	3C44D@33208|Metazoa	3DJXA@33213|Bilateria	40HEZ@6231|Nematoda	1M6P1@119089|Chromadorea	4153P@6236|Rhabditida				4153P@6236|Rhabditida
A0A1X6NRK9.1/295-473	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria									2GJRP@201174|Actinobacteria
A0A317J9J6.1/42-243	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria									2GJRP@201174|Actinobacteria
A0A167LM50.1/5-184	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	211NX@147550|Sordariomycetes	3TIAP@5125|Hypocreales					3TIAP@5125|Hypocreales
A0A4S8ME90.1/138-336	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3V4N9@5204|Basidiomycota	2275P@155619|Agaricomycetes						2275P@155619|Agaricomycetes
Q5TLV2.1/5-174	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	48812@7711|Chordata	494CV@7742|Vertebrata	4A237@7898|Actinopterygii				4A237@7898|Actinopterygii
Q5TLV3.1/5-174	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	48812@7711|Chordata	494CV@7742|Vertebrata	4A237@7898|Actinopterygii				4A237@7898|Actinopterygii
Q5TLV4.1/5-174	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	48812@7711|Chordata	494CV@7742|Vertebrata	4A237@7898|Actinopterygii				4A237@7898|Actinopterygii
A0A091Q771.1/183-403	2CMS5@1|root	2QRNA@2759|Eukaryota	39R7T@33154|Opisthokonta	3BG6W@33208|Metazoa	3CW4D@33213|Bilateria	48A02@7711|Chordata	48W7F@7742|Vertebrata	4GNM6@8782|Aves				4GNM6@8782|Aves
A0A4Q4TE98.1/67-202	29DZU@1|root	2S31Y@2759|Eukaryota	3A4NI@33154|Opisthokonta	3Q5J5@4751|Fungi	3RNJW@4890|Ascomycota	21RY7@147550|Sordariomycetes						21RY7@147550|Sordariomycetes
A0A8H3GXQ4.1/85-225	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3V15M@5204|Basidiomycota	226DN@155619|Agaricomycetes	3W87R@5338|Agaricales					3W87R@5338|Agaricales
A0A397BLC7.1/75-279	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
A0A6A4ZWX8.1/75-279	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
A0A397CCK8.1/75-279	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
A0A420IUA5.1/101-243	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QNCN@4890|Ascomycota	20ZJC@147548|Leotiomycetes						20ZJC@147548|Leotiomycetes
A0A420I744.1/101-243	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QNCN@4890|Ascomycota	20ZJC@147548|Leotiomycetes						20ZJC@147548|Leotiomycetes
A0A179I1K9.1/112-291	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3QU0Q@4890|Ascomycota	219R7@147550|Sordariomycetes	3TSE8@5125|Hypocreales					3TSE8@5125|Hypocreales
A0A395RSX0.1/95-230	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3QSS6@4890|Ascomycota	214BI@147550|Sordariomycetes						214BI@147550|Sordariomycetes
A0A397EYN3.1/140-352	29DZU@1|root	2S31Y@2759|Eukaryota										2S31Y@2759|Eukaryota
K3WTH8.1/3-214	29KD1@1|root	2RTMX@2759|Eukaryota	1MCBI@121069|Pythiales									1MCBI@121069|Pythiales
A0A3R6XAD8.1/144-356	29DZU@1|root	2S31Y@2759|Eukaryota										2S31Y@2759|Eukaryota
A0A8H3F9S2.1/1-215	COG2304@1|root	COG2304@2|Bacteria	1PXCB@1224|Proteobacteria	2WCTS@28216|Betaproteobacteria	374DH@32003|Nitrosomonadales							374DH@32003|Nitrosomonadales
A0A3R7YVR4.1/148-360	29DZU@1|root	2S31Y@2759|Eukaryota										2S31Y@2759|Eukaryota
W9S4Q7.1/44-235	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	4JF61@91835|fabids							4JF61@91835|fabids
